transaction_id,item_position,item_name,item_price
TX00001020,1,Rifotborne,57.14
TX00001020,2,Gwl,27.59
TX00001020,3,object,73.51
TX00001020,4,Aloyed,53.35
TX00001020,5,unit,56.56
TX00000563,1,,69.16
TX00000563,2,Gulazslike,23.82
TX00000563,3,eLeminal,93.69
TX00000563,4,,27.33
TX00001264,1,,63.32
TX00001264,2,object,47.07
TX00000742,1,ragments Vere,15.31
TX00000742,2,Echoeos,60.57
TX00000742,3,,51.48
TX00000742,4,element stuff,64.94
TX00000863,1,Hrvested Stillnezs,7.79
TX00000863,2,Emberwven Kall,18.1
TX00000863,3,Shimmuering Resole,93.89
TX00000863,4,thing,31.22
TX00000863,5,thing,81.6
TX00000891,1,iBreaths Unfoldng,12.11
TX00000891,2,,87.8
TX00000891,3,Rezolve,88.19
TX00000891,4,thing,12.03
TX00001038,1,,67.19
TX00001038,2,Riftabrne,59.53
TX00001038,3,unit uQever,19.45
TX00001038,4,Rfitborne Allur,28.22
TX00000206,1,Inling Tidewy,70.94
TX00000206,2,Quuiet,65.69
TX00000206,3,Filkcer,85.33
TX00000392,1,unit Btweeen Secaonds,67.92
TX00000392,2,Wlidthorn stuff,23.19
TX00000794,1,cEoes,84.12
TX00000794,2,,57.82
TX00000794,3,element Threuad,10.0
TX00000870,1,Embeorowven,92.25
TX00000870,2,Qoiet Horizonscaep,41.44
TX00000870,3,,5.64
TX00000397,1,iVeil part eScons,61.71
TX00000397,2,Aixom Turnng,55.75
TX00000397,3,Boeundless iHinge,10.15
TX00000397,4,unit etwaen item,42.29
TX00000397,5,element Embier,94.56
TX00000766,1,Fragmaunts,1.98
TX00000766,2,Shadwig Sureg,38.37
TX00000766,3,Fragents Veurge,63.98
TX00000766,4,Thuead,39.5
TX00000766,5,item Shadowin gSuge,12.51
TX00001376,1,,5.34
TX00001376,2,,26.37
TX00001241,1,elvet,91.99
TX00001241,2,object,58.42
TX00001028,1,object,82.17
TX00001028,2,,29.24
TX00001028,3,iVeilark eCurrent,26.4
TX00001028,4,Eombervaulit,58.81
TX00001028,5,Riftbarne Alluore,14.94
TX00000642,1,object,66.21
TX00000642,2,,49.46
TX00000642,3,Chasiang,99.17
TX00000612,1,Revere,83.83
TX00000960,1,Obsidan Traca,26.46
TX00000960,2,unit,81.52
TX00000960,3,Fragmentae element,30.8
TX00000725,1,rgaments,80.3
TX00000725,2,Eombeir,7.75
TX00000725,3,,16.85
TX00000725,4,Fraguments af,75.86
TX00000683,1,part,40.0
TX00000098,1,Achoed Rivoulet,88.59
TX00000098,2,Harmonizied Fleteing,25.75
TX00000098,3,Wvoen element,92.91
TX00000098,4,Emebered Sitillness,24.52
TX00000804,1,,70.59
TX00000804,2,Vains of Motiuon,53.17
TX00000804,3,Emberoven Caoll,89.65
TX00000804,4,Veinz of Motian,74.04
TX00000804,5,,17.16
TX00000406,1,part Flaare,97.1
TX00000406,2,unit's part,85.33
TX00000406,3,Whisparing Emberlgit,19.42
TX00000406,4,part Embelig,23.73
TX00000406,5,Liminael,5.31
TX00000502,1,Glaslik,60.32
TX00000502,2,Fractaured item,5.88
TX00001071,1,Allaoyed,43.53
TX00001056,1,unit piece,91.79
TX00000929,1,,90.36
TX00000929,2,part,16.77
TX00000779,1,eeThread,34.81
TX00000779,2,object Trhead,46.54
TX00000779,3,Fragmenits o,89.36
TX00000779,4,,94.47
TX00000779,5,Sadoiwng Suurge,53.22
TX00000200,1,,88.02
TX00000134,1,Saohards part,76.76
TX00000134,2,piece Averfluow,97.35
TX00000134,3,rPims part,80.1
TX00000134,4,Spre,12.89
TX00000134,5,Evenong Drit,29.25
TX00001051,1,Spilntered eZphyr,41.76
TX00001051,2,,91.91
TX00001051,3,Veeark object,34.6
TX00000040,1,Suenfrct,19.57
TX00000040,2,element piece,71.52
TX00001017,1,Voeilark uCrrent,13.63
TX00001017,2,pSlintered Zephry,83.04
TX00001017,3,Eberault,94.4
TX00000230,1,Mumrur,28.43
TX00000230,2,,97.14
TX00000230,3,item,86.72
TX00000230,4,uFractured Curirent,68.39
TX00000378,1,element unit,23.27
TX00000378,2,aLtch Alseways,14.24
TX00000288,1,Flicekr Peneath,66.11
TX00000288,2,Tiduweay,50.3
TX00000288,3,object Ebark,26.19
TX00000288,4,Tiudweay,57.71
TX00000288,5,Mrumur,12.76
TX00000418,1,part part,37.21
TX00000418,2,part unit,43.74
TX00000391,1,piece,5.94
TX00000391,2,Chaisng item,57.32
TX00000391,3,,66.25
TX00000592,1,,99.64
TX00000592,2,item,36.64
TX00000592,3,item,39.01
TX00000592,4,Eclepse affron,8.63
TX00001162,1,Sunilt,21.84
TX00001162,2,Zunlit,56.98
TX00001162,3,,36.33
TX00001162,4,element,85.59
TX00001086,1,ragment element,88.04
TX00000647,1,,28.33
TX00001152,1,thing,15.25
TX00001152,2,part item,12.6
TX00001152,3,Eclipsde element,10.63
TX00001152,4,rBin,37.42
TX00001367,1,,2.92
TX00001367,2,nUfolding object,75.29
TX00000520,1,,24.68
TX00000520,2,Limeanal,24.44
TX00000520,3,Fracetured Horizo,97.18
TX00000520,4,Glassleke thing,55.13
TX00000520,5,Whiespoers,86.71
TX00000064,1,thing,92.66
TX00000064,2,thing,80.69
TX00000014,1,uLnar,41.3
TX00000014,2,,97.24
TX00000014,3,Hamronized Fleting,10.24
TX00001180,1,Fabel,93.49
TX00001180,2,element,95.55
TX00001180,3,piece,16.27
TX00001180,4,Lminaus,3.44
TX00001064,1,element Songien,67.67
TX00001064,2,object object,67.97
TX00000492,1,part,58.0
TX00000379,1,unit,34.33
TX00000187,1,Threuaded iHorizon,67.57
TX00000187,2,Tempora,81.36
TX00000187,3,Sileot part,30.39
TX00000187,4,Fragmetns part Sy,95.26
TX00000187,5,element,34.49
TX00000763,1,Framgents part,92.62
TX00000763,2,Framgentas,83.47
TX00000763,3,Veroituy element,98.83
TX00000763,4,,45.74
TX00000216,1,Fracduried,17.57
TX00000216,2,object,49.81
TX00000216,3,,80.67
TX00000216,4,wakene,75.86
TX00000791,1,Vreiyt object,69.52
TX00000791,2,element Ehoes,26.81
TX00000791,3,,45.54
TX00001076,1,unit,23.71
TX00001076,2,unit Aliure,92.77
TX00001076,3,Vaeilark Cururent,19.72
TX00001076,4,Tinactur,51.65
TX00001076,5,Embervaul lGow,7.84
TX00000878,1,piece o fEvermoree,35.45
TX00000337,1,Widlthorn Accrd,60.7
TX00000719,1,Fagmants,10.49
TX00000719,2,item stuff,94.89
TX00000719,3,aEmber hread,26.25
TX00000295,1,object,67.98
TX00000295,2,Glin thing,47.07
TX00001016,1,Splintared ephyr,42.17
TX00001016,2,Eimbervault Gilow,24.86
TX00001275,1,,37.55
TX00001275,2,Frostbt item,64.84
TX00000455,1,part part,26.83
TX00001496,1,thing part,45.38
TX00000815,1,,57.87
TX00000269,1,Uenspoken,48.83
TX00000269,2,Murumr,29.95
TX00000269,3,Ewakuened,65.15
TX00000269,4,Fliccar,22.09
TX00000995,1,unit element,48.27
TX00000995,2,,58.93
TX00000995,3,Obzidien,53.27
TX00000201,1,Tideoay,89.09
TX00000201,2,object,87.53
TX00000161,1,object Drifud,76.53
TX00000161,2,Framgents o fSky,51.65
TX00000161,3,piece part,54.79
TX00000161,4,Fragmients part,52.72
TX00000729,1,Shaadowin Sureg,26.89
TX00000729,2,Sehdowing thing,90.4
TX00000729,3,Fragmeents fo,16.72
TX00000401,1,part Gloaw,8.03
TX00000702,1,thing part,62.07
TX00001129,1,Eclesed,17.94
TX00001129,2,part,3.01
TX00001129,3,,73.09
TX00001129,4,,37.45
TX00001129,5,Eclpsaed,19.86
TX00000565,1,Revierbarance,84.88
TX00000565,2,Ethrepound,37.26
TX00000565,3,Wihspeors,56.71
TX00001413,1,unit part,22.9
TX00001021,1,unit,29.56
TX00001021,2,Spliniteed unit,79.25
TX00001021,3,unit,16.61
TX00001021,4,Embervaiault,29.61
TX00001021,5,Riftborn part,43.31
TX00001025,1,iRiftborne Alulre,39.37
TX00001025,2,Embervaut unit,16.22
TX00001025,3,inctuer,72.59
TX00001025,4,Rifbtorne Alluree,4.94
TX00001411,1,thing Geam,8.68
TX00001411,2,thing thing,75.29
TX00001104,1,Eclipsd Ethears,3.77
TX00000205,1,Undamed,27.18
TX00000205,2,item,6.65
TX00000205,3,Flikker Baneath,70.11
TX00000205,4,,11.45
TX00000205,5,object,79.67
TX00000034,1,,17.77
TX00000034,2,Cscade item Eleswhere,9.35
TX00000775,1,Verug,64.09
TX00000775,2,,44.81
TX00000775,3,stuff Vege,59.85
TX00000508,1,ilnet,51.85
TX00000508,2,thing Hoorizon,67.88
TX00001475,1,thing,74.62
TX00001475,2,Lenternwips,38.41
TX00001475,3,object,78.86
TX00001475,4,thing,1.64
TX00001390,1,Scadtred,10.92
TX00000091,1,item item,14.91
TX00000091,2,uLnar,70.52
TX00000091,3,Ashn,87.52
TX00001363,1,object,84.64
TX00001363,2,Scatterde thing,76.38
TX00001363,3,Shiimmer,38.5
TX00001363,4,,72.9
TX00000897,1,Shmmerign,91.67
TX00000897,2,,90.2
TX00000564,1,piece object,84.04
TX00001369,1,,31.19
TX00000776,1,Veriy hSadowing thing,23.71
TX00000241,1,Awakeonet,74.62
TX00000241,2,item,38.73
TX00000241,3,Enkling Tidweay,93.75
TX00000013,1,Harmonised Fleetng,45.16
TX00000013,2,Tids,48.98
TX00000013,3,,26.07
TX00000013,4,element piece,59.91
TX00000013,5,Sunfaruct,97.23
TX00000315,1,Viael uBetween item,90.2
TX00000315,2,,66.67
TX00000315,3,t oElsewuays,80.15
TX00000600,1,,33.8
TX00000387,1,element item,62.15
TX00000387,2,Aexoim item,98.3
TX00000387,3,Accrad,96.87
TX00001297,1,element,42.47
TX00001297,2,Winte,18.76
TX00000166,1,Sards part,63.31
TX00000166,2,Siolen part,50.28
TX00000840,1,Resalva,96.21
TX00000840,2,Bareaths Unfloding,2.65
TX00000840,3,Qiuet Harizonscape,61.95
TX00000020,1,item part,24.28
TX00000020,2,Rilvet,45.51
TX00000020,3,Qeunch,81.85
TX00000020,4,Tedes,88.56
TX00000646,1,,49.43
TX00000646,2,Etenral Tapeestry,61.88
TX00000646,3,stuff,61.6
TX00001154,1,piece,58.28
TX00001154,2,,86.83
TX00001154,3,,18.29
TX00001154,4,,16.51
TX00001154,5,piece,85.05
TX00000831,1,Softewake Fragmuent,84.59
TX00000831,2,thing,5.11
TX00001267,1,,13.18
TX00000562,1,,33.44
TX00001460,1,thing part,64.16
TX00001460,2,thing Glea,31.16
TX00000686,1,hTreade thing,46.72
TX00000686,2,,69.1
TX00000957,1,Nocdurne,12.01
TX00000957,2,unit aTraace,47.09
TX00000957,3,piece piece,63.93
TX00000957,4,Ceurlan item,77.21
TX00000957,5,,80.78
TX00000189,1,oShards part,96.13
TX00000189,2,Priasm part,53.9
TX00000189,3,Latticie o fMemory,86.26
TX00000189,4,part,80.1
TX00000975,1,unit,31.23
TX00000975,2,item,6.8
TX00000975,3,item,72.29
TX00000975,4,part,85.13
TX00000975,5,,33.31
TX00000699,1,uPale,30.09
TX00000699,2,Reverioe,55.86
TX00000699,3,ternal Tapesotry,14.51
TX00000699,4,,72.6
TX00000510,1,item,42.31
TX00000510,2,thing thing,77.65
TX00001082,1,part,76.75
TX00001082,2,Hroizon object,48.94
TX00001082,3,,90.26
TX00001082,4,,97.35
TX00000474,1,Asihflal,55.17
TX00000474,2,part o fLster,81.14
TX00000856,1,Vein of Motioin,8.25
TX00000856,2,,67.53
TX00000856,3,Shimmreing Resolev,10.83
TX00000856,4,Harvezted Stilolness,12.4
TX00000856,5,Softwkae item,77.43
TX00000747,1,Ecuhos,83.94
TX00000747,2,,25.09
TX00000747,3,item Echoues,8.26
TX00000747,4,item yShaadoweng,87.66
TX00000252,1,item Drace,4.87
TX00000252,2,Unspokeen,21.0
TX00000252,3,item,37.06
TX00000252,4,eEdge,82.21
TX00000021,1,element Ecolpise,76.21
TX00000021,2,item,7.37
TX00001337,1,stuff object,56.11
TX00000459,1,Sunalit Gssamer,64.8
TX00000459,2,unli piece,22.88
TX00001184,1,Fabe,49.32
TX00001184,2,Ehders,68.06
TX00001184,3,element,29.62
TX00001184,4,object oBrink,63.22
TX00000276,1,,63.66
TX00000276,2,,93.49
TX00000276,3,nIklin gTideway,45.08
TX00000955,1,Noctuurne,64.49
TX00000955,2,uPetal,8.84
TX00000955,3,Fragimented Bulse,23.64
TX00001215,1,Frsoitbite item,88.11
TX00001215,2,thing,28.36
TX00000385,1,Acucod,43.76
TX00000385,2,stuff,59.6
TX00000385,3,element,67.36
TX00000805,1,Softwaek Fragmet,38.76
TX00000805,2,,51.11
TX00000805,3,mEbeorwoven,51.12
TX00001437,1,thing part,50.22
TX00001437,2,aradox,69.36
TX00001437,3,stuff unit,31.98
TX00001437,4,Maadolace thing,36.22
TX00000343,1,element item,26.7
TX00000343,2,part,29.99
TX00000343,3,element item,79.85
TX00000343,4,element,80.31
TX00000769,1,,34.04
TX00000769,2,,94.32
TX00000769,3,,34.65
TX00000769,4,item Zureg,93.84
TX00001332,1,stuff,1.93
TX00001332,2,,61.5
TX00000130,1,part unit,45.11
TX00000130,2,attice part Memor,37.8
TX00000130,3,Glimmre,65.24
TX00000871,1,Shimmerign Resalve,70.64
TX00000871,2,Sillnes,93.42
TX00000871,3,thing o,59.86
TX00000871,4,Shiumamering,24.45
TX00000871,5,Vieens of,92.71
TX00001123,1,Fabale,4.22
TX00001396,1,,65.78
TX00001396,2,Vins,59.89
TX00001396,3,,86.77
TX00001396,4,Unfalding Amebr,21.41
TX00001396,5,Veis,67.15
TX00000087,1,item item,81.9
TX00000087,2,Ties,53.55
TX00001482,1,thing,4.16
TX00001482,2,Gildroin thing,74.07
TX00001482,3,thing,35.75
TX00000330,1,Tuornin,21.42
TX00000330,2,element,15.06
TX00000330,3,Bonudlses element,63.57
TX00000330,4,unit Bteween Scuonds,34.64
TX00001238,1,Obsidieon,22.81
TX00001238,2,,48.08
TX00001238,3,Wintar,23.87
TX00001238,4,lFow,22.36
TX00000466,1,uSnlit part,51.84
TX00000466,2,Asfahll,91.48
TX00000121,1,piece Overfolaw,54.31
TX00000121,2,Evenesong Drft,33.75
TX00000121,3,part stuff,22.08
TX00000121,4,Presm Unfloding,20.71
TX00001044,1,Splinteerd Zephiyr,13.34
TX00001044,2,Tincturee stuff,1.02
TX00001044,3,,93.4
TX00001044,4,object,66.46
TX00001095,1,object,30.03
TX00001095,2,Riftbeorne lAlure,48.66
TX00001095,3,aCurernt,40.3
TX00001095,4,Embeirvauld,5.67
TX00001095,5,unit Zehry,94.54
TX00001130,1,Lumuinous,38.17
TX00001130,2,object,93.39
TX00001130,3,Luminu,55.11
TX00001294,1,,33.63
TX00001294,2,Limnal,29.28
TX00001294,3,Liminla,9.63
TX00001294,4,Sundnow,71.04
TX00001294,5,Sundaiwn,17.84
TX00000860,1,Sftwake item,10.84
TX00000860,2,thing Unefoldign,69.63
TX00001459,1,Aurleiuc thing,97.72
TX00001459,2,Petirc object,68.79
TX00001126,1,piece stuff,33.21
TX00001126,2,item,66.26
